model_alias,model_name,question_id,question,categoria,rank,score,chunk_id,doc_id,filename,tipo_documento,page,chunk_text
minilm,sentence-transformers/all-MiniLM-L6-v2,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,1,0.6510454416275024,DOC_010_RCHUNK_007,DOC_010,INT_PC_AC_Acta Seguimiento Ejecutivo_20250303.pdf,ACTA,4,"Sin embargo, la Interventoría mantiene un riesgo alto en la ejecución del contrato debido 
al historial de atrasos presentados. 
 
El Director de la DGIT, Julián Medina, manifiesta que, de acuerdo con la capacidad de 
ejecución en paralelo informada por el contratista, pero no se alcanzarían a ejecutar los 
recursos. La Directora de Interventoría complementa señalando que en una proyección 
en la que se implementen 21 requerimientos en total, se ejecutaría solo el 47% del valor 
del contrato y por ello concluye que es un hecho que efectivamente no se ejecutaría el 
valor del contrato en su totalidad. En este orden de ideas, señala que la liberación de 
los recursos implicaría una modificación contractual y para ello es necesario hacer una 
reunión con el Consorcio, en la que se revise el detalle de las causas que han provocado 
esta situación. Se aclara que, si es decisión de la DIAN hacer esa liberación, sería 
necesario hacer una proyección detallada de acuerdo con el backlog de requerimientos 
que tenga la DIAN. 
 
Johana Andrea Barragán, Asesora de la Dirección de Gestión de Impuestos, pregunta 
si los doce (12) submodelos previstos para la limpieza y depuración de la información 
del registro se correrían a través de este contrato, a lo que el Director de la DGIT, Julián 
Medina y el Director de la Dirección de Gestión de Aduanas (e), Andrés Ordoñez aclaran 
que la finalidad del proyecto de DataR es para la explotación de datos, no de migrar los 
datos. que esos modelos correrían en el DataR, lo que implica la limpieza de los datos 
en el repositorio, pero el sistema actual (Muisca) seguiría con los datos sin depurar."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,2,0.6217576861381531,DOC_017_RCHUNK_005,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,"También se presentan las principales situaciones relevantes con el requerimiento “Cifras de Recaudo”, donde se ha solicitado formalmente desde la Interventoría al Consorcio, los planes de acción inmediatos para evitar atrasos en la entrega inicial pactada para el 11 de julio de 2024, pero se sigue en la coyuntura de la ejecución del requerimiento, y aunque ha tenido un avance, persiste el riesgo de incumplimiento sin acciones inmediatas para darle atención por parte del Consorcio.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿qué alternativas recomienda la interventoría para poder solventar las situaciones presentadas?
A lo que responde la Directora de Interventoría, Patricia Patiño, que se ha trabajado en el acompañamiento para formalizar un acuerdo mediante un Otrosí de las situaciones presentadas con relación a la suspensión de los servicios fijos.
El director de la DGIT, Julián Medina, aclara que las partes han venido trabajando en este documento y que se espera que se pueda cerrar cuanto antes para formalizar la situación.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿por qué a pesar de las circunstancias planteadas no se consideró la posibilidad de un incumplimiento del contrato?
La Directora de Interventoría, Patricia Patiño, aclara que, se han presentado diferentes atrasos en los planes de trabajo que el Consorcio ha establecido, pero a la fecha no existe un hecho puntual que el Consorcio no haya cumplido, dentro del marco del contrato establecido, ya que existen unos plazos para cada uno de los requerimientos solicitados. 
A la fecha, sólo hay atrasos que generan alertamiento, pero no hay un incumplimiento en lo contractual. En cuanto a los servicios fijos, el contrato tiene definiciones generales, por lo que tampoco se podía especificar el incumplimiento, por lo que desde la interventoría se recomendó revisar y detallar las obligaciones en el marco contractual a través de un otrosí."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,3,0.6045224070549011,DOC_012_RCHUNK_007,DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,4,"futuro la DIAN cuenta ya con la plataforma implementada que puede ser operada 
internamente, o con otro tercero. 
 
La Ordenadora del gasto de la DIAN, Elda Francy Vargas, manifiesta que, ante lo 
expuesto en referencia con el desempeño y antecedentes del Contratista, solicita a la 
Unidad Coordinadora del Programa (UCP) y a la Interventoría actuar con rigurosidad y 
escalar de forma inmediata las acciones a seguir, si no se evidencia mejora en la 
ejecución por parte del Consorcio. Al respecto, Ángela Bustamante, Especialista líder 
en Adquisiciones de la UPC, aclara que durante la ejecución del proyecto la 
Interventoría y la UCP han presentado todos los análisis respecto a los atrasos 
presentados y las responsabilidades tanto de la DIAN como del Consorcio y que no han 
configurado un incumplimiento que permita adelantar las acciones en este sentido. 
 
5.2.2 Multinube Lote 1 
 
El Coordinador Técnico de la Interventoría menciona que se continúan las sesiones de 
negociación con el proveedor (Kyndryl) en el sentido de revisar el destino de los 
recursos que no se ejecutarían de los pagos por gestión y el no aprovisionamiento de 
los proyectos PETD (NSGA, PDIS y NSGT). 
 
Con respecto al del DRP (Plan de Recuperación de Desastres), el Director de la DGIT, 
Julián Medina, menciona que a pesar del costo que dicha implementación conlleva es 
necesario revisar y tomar la decisión, teniendo en cuenta la relación costo/beneficio 
para la Entidad, máxime cuando se cuenta con aplicaciones de misión crítica como 
Factura Electrónica y el sistema Aduanero. Lo anterior también teniendo en 
consideración la recomendación del ITRC (Agencia del Inspector General de Tributos, 
Rentas y Contribuciones Parafiscales) en relación con el tema presentado en Aduanas. 
 
El detalle del estado de ejecución por cada una de las fases del proyecto se encuentra 
en la presentación de la sesión (slide 4)."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,4,0.5959440469741821,DOC_017_RCHUNK_008,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,"La Directora de Interventoría, Patricia Patiño, comenta que, el escenario inicial analizado con el equipo DIAN fue el de recomponer, ajustar y detallar la información contenida en el contrato, para esto se realizaron más de 18 sesiones durante 5 meses; desde octubre del 2023 hasta enero de 2024, allí las partes implicadas pusieron los puntos sobre la mesa, sin embargo, el Consorcio no cedió con varios puntos que la DIAN y la interventoría consideraban eran necesarios para la correcta ejecución del proyecto y que no se tuvieran que realizar pagos mensuales a requerimientos de más de 7 meses, sino, hacer el desembolso de producto terminado en el tiempo esperado por la entidad.
La Directora de Gestión Corporativa, Luz Nayibe López, comenta que, aunque llegó a la ejecución del contrato un poco después de que inicio, y debido a las dinámicas de este considera es normal tener que hacer cambios, pero a tal punto se ha llegado que hoy que se está pensando en una terminación del contrato, por ende, quisiera conocer los criterios para esta decisión, además saber si contemplaron la posibilidad de una cesión.
El Director de Gestión de Fiscalización, Andrés Ordóñez, advierte con preocupación que esta situación del contrato con DataR ya se había advertido en diferentes sesiones por la interventoría, en este tiempo no ha habido mejora y en este momento no se han tomado las decisiones pertinentes, por ello invita a conocer la posición desde la perspectiva de tecnología y de la interventoría para saber cuál podría ser la salida más adecuada.
El director de la DGIT, Julián Medina, comenta que este tema ya ha sido escalado y se ha trabajado con la UCP y con la Directora de Gestión Corporativa, Luz Nayibe López, para saber qué decisión se tomará al respecto de los conceptos dados por la interventoría; pero antes se espera blindar todo el tema de servicios fijos por medio del otrosí y seguir avanzando en lo que se pueda; actualmente este proceso se está revisando con el Director de la DIAN y así tener en cuenta cada una de la aristas desde el punto de vista jurídico y contractual, de esta forma tener claro cuál puede ser la mejor decisión de cara a la modernización."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,5,0.5954809188842773,DOC_024_RCHUNK_003,DOC_024,INT_DATAR_Comunicado_33_20231226.pdf,COMUNICADO,2,"A member firm of Ernst & Young Global Limited 
 
 
 
 
en el seno del contrato, así como cuál ha sido la historia de este y los elementos más relevantes 
para una gestión adecuada por su parte. 
 
Respuesta de la Interventoría: 
 
Teniendo en cuenta lo mencionado por el Consorcio, se solicita que confirmen la fecha en la cual 
realizaron la nueva capacitación que mencionan en su comunicación. Esto con el objetivo de hacer 
seguimiento e identificar el resultado a través de la gestión de la gerencia a partir de la 
capacitación dada. 
 
2. Agradecemos el feedback positivo frente a las acciones tomadas por Ana en cuanto a incorporar 
sus observaciones frente al reporte de los porcentajes de avance en el cronograma. Valga la pena 
aprovechar el traer este aspecto, con el fin de identificar que se hace necesario ajustar la manera 
en que se realiza el seguimiento al contrato, toda vez que, la Línea Base 3, que es la que 
actualmente se encuentra vigente, tiene ciertas restricciones prácticas a la hora de realizar el 
reporte de lo que allí se consideró en su momento. En ese sentido, nuestra propuesta va hacia el 
manejo del Project de una manera más general, que la que se venía presentando, toda vez que en 
este momento nos encontramos en operación y el esquema de seguimiento de la operación dista 
de un manejo proyectivo y se requiere una revisión de otro orden. 
 
Respuesta de la Interventoría: 
 
De acuerdo con lo mencionado en cuanto a ajustar el esquema de seguimiento de la operación 
conforme a la situación actual del proyecto DataR, es por esta razón que se ha venido trabajando 
en conjunto Consorcio, DIAN e Interventoría en un seguimiento a través de DevOps para las fases: 
“Fase 5 - Prestación de los servicios de gestión de datos”, “Fase 6 – Transferencia de 
Conocimiento” y “Fase 7 – Gestión y monitoreo”. 
 
4. Con respecto a la autonomía que se requiere de su parte para identificar si debe o no asistir a 
determinadas reuniones, en función a la priorización que haga acerca de sus tareas diarias, se 
realizará un ejercicio de coaching frente a sus niveles de autoridad, capacidad de decisión y"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q007,¿Qué hallazgos se identificaron en los reviews de sprint?,calidad,1,0.6995429992675781,DOC_028_RCHUNK_002,DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,"Identificación de acciones específicas para abordar las causas subyacentes de los atrasos recurrentes para cada uno de los sprints comprometidos y tareas asociadas por parte del Consorcio. En específico, la Interventoría se refiere a los siguientes aspectos: 
Durante las sesiones de sprint Weekly se ha evidenciado progreso y avance insuficiente en la ejecución de tareas por parte del Consorcio, recordamos que en estas sesiones la DIAN e Interventoría esperan un avance del 50%.
Se ha observado que, durante las sesiones de sprint review, el Consorcio no alcanza el avance del 100% esperado. Además, agrava la situación el hecho de que las Historias de Usuario (HU) no se están liberando para la revisión de la DIAN e Interventoría dentro de los plazos acordados de ejecución de cada sprint. Esta problemática se ve acentuada por la liberación repetida de HU que no cumplen con los criterios mínimos de aprobación, un hallazgo persistente y previamente identificado que el Consorcio se había comprometido a mejorar. La falta de una validación previa interna de QA por parte del Consorcio está generando un ciclo de reprocesos y devoluciones de las HU liberadas.
Falencias en el registro de evidencias en DevOps de las tareas realizadas por parte del Consorcio, en donde se evidencian soportes incompletos y/o sin la actualización sobre los últimos ajustes realizados por el Consorcio.
Soluciones tardías por parte del Consorcio sobre los hallazgos evidenciados en las HU.
Formalización de la respuesta del Consorcio sobre cada una de las observaciones socializadas por la Interventoría en la reunión táctica del 17/04/2024, correspondientes a:
…”
¿Cuál es la proyección final de las HU restantes hasta el sprint 14?, ¿cuándo se realizará sesión de validación en conjunto con DIAN e Interventoría? 
Confirmar si existe dependencia entre las HU en atraso y restantes, ¿cuál es la estrategia para mitigar impactos? 
Se evidencian incumplimientos recurrentes en el cierre de las HU y tareas asociadas en los sprints review. ¿Cuál es el plan de acción por parte del Consorcio para subsanar estos incumplimientos?"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q007,¿Qué hallazgos se identificaron en los reviews de sprint?,calidad,2,0.6185972690582275,DOC_030_RCHUNK_003,DOC_030,CNS-0418-24 INT-DATAR-Comunicado 59-Resultado Review S9-202405.pdf,COMUNICADO,3,"A member firm of Ernst & Young Global Limited 
 
 
 
 
ausencia de este plan general puede afectar la capacidad del equipo para 
anticipar necesidades, asignar recursos adecuadamente y mantener un ritmo 
de trabajo sostenible. 
 
2. El 24/04/2024, en la mitad de ejecución del sprint 9, cuando se esperaba un 50% de 
ejecución, se realizó la ceremonia denominada “weekly sprint”, en la cual se 
concluyó e informó que: 
 
• 
El Consorcio declaró las veintiún (21) Historias de Usuario (HU) 
comprometidas en estado ""Activo"". 
• 
En cuanto al progreso en las tareas, se reportaron 9 cerradas, 8 activas y 30 
nuevas, resultando un avance final del 19%. 
• 
El Consorcio se comprometió con la liberación de las HU relacionadas con 
script de pruebas el día 25/04/2024. Adicionalmente, informó que no se 
cuenta con actividades, dependencia o bloqueantes que impidieran avanzar 
con la ejecución de las HU del sprint. 
 
Durante la sesión se informaron las siguientes alertas y recomendaciones por parte 
de la DIAN e Interventoría: 
 
• 
La Interventoría informó su preocupación debido al avance insuficiente 
reportado por el Consorcio, lo cual, planteaba un riesgo de no lograr el cierre 
del sprint en los plazos previstos para el sprint. En consecuencia, se solicitó la 
Consorcio la adopción de medidas correctivas para mitigar el retraso. 
 
• 
La interventoría informó que el Consorcio no había realizado la entrega de los 
acuerdos de confidencialidad requeridos para formalizar la integración de 
nuevo personal, lo cual era un compromiso dado el volumen de trabajo del 
sprint. 
 
• 
La DIAN y la Interventoría reiteraron la importancia de que el Consorcio 
realice una alineación efectiva e informe sobre los pasos a seguir al equipo 
Multinube con respecto al primer release del requerimiento. La falta de 
comunicación clara y oportuna puede afectar la coordinación y el éxito del 
primer release. 
 
3. El 25/04/2024, durante la sesión se ejecutó sesión denominada ""Scripts de 
pruebas"", en la que el Consorcio, la DIAN y la Interventoría acordaron la 
agrupación de las Historias de Usuario (HU) relacionadas con el diseño de scripts"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q007,¿Qué hallazgos se identificaron en los reviews de sprint?,calidad,3,0.6119564771652222,DOC_030_RCHUNK_006,DOC_030,CNS-0418-24 INT-DATAR-Comunicado 59-Resultado Review S9-202405.pdf,COMUNICADO,5,"A member firm of Ernst & Young Global Limited 
 
 
 
 
Considerando el no cierre del sprint, durante la sesión se acordaron los siguientes 
compromisos: 
 
• 
Liberación de las HU asociadas con reglas de negocio EyS y script de pruebas 
el 02/05/2024 y 06/05/2024. 
• 
Liberación de un plan con los pasos metodológicos y escenarios de validación 
de las reglas de negocio. 
 
Situaciones evidenciadas en el sprint 9: 
 
• 
Falta de descripciones y criterios de aceptación completos: Se observó que no 
todas las historias de usuario comprometidas tenían descripciones y criterios de 
aceptación completos durante la reunión de planificación. 
 
• 
Persisten las discrepancias entre lo comprometido y lo efectivamente 
finalizado: A pesar de que el consorcio garantizó la realización de una cantidad 
específica de Historias de Usuario (HU) durante la planeación del sprint 9, no se 
logró completar y entregar todas las HU antes del cierre del sprint para revisión 
de la DIAN e Interventoría. 
 
• 
Tareas retrasadas y productividad baja: los hechos informados anteriormente 
reafirman el atraso en el cierre de las historias de usuario. Incluso en el punto 
medio de la ejecución del sprint 9, los avances no correspondían a lo esperado. 
 
• 
Falencias en el cierre oportuno: persisten las falencias en la definición de una 
estrategia que permita lograr el cierre de las historias de usuario (HU), previa 
revisión y aprobación de la documentación y/o artefactos por parte de la DIAN e 
Interventoría. 
 
• 
Inoportunidad en el cierre de compromisos: tras evidenciar la no entrega de las 
HU comprometidas, se establecieron compromisos finales de cierre por parte del 
Consorcio; esto incluía la entrega de las HU restantes al finalizar. Sin embargo, el 
Consorcio no dio cumplimiento al compromiso adquirido. 
 
• 
Posible incumplimiento de la fecha de cierre del requerimiento: a la fecha se 
cuenta con HU abiertas desde los sprints 4 al 8, representando atrasos que 
ponen en riesgo tanto la ejecución del sprint 9, como la entrega del 
requerimiento el 11/07/2024. 
 
• 
Ausencia de un plan general para sprints futuros: Se identificó la falta de un"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q007,¿Qué hallazgos se identificaron en los reviews de sprint?,calidad,4,0.6024295091629028,DOC_029_RCHUNK_005,DOC_029,CNS-0418-24 INT-DATAR-Comunicado 59-Resultado Review S9-202405.docx,COMUNICADO,1,"Posible incumplimiento de la fecha de cierre del requerimiento: a la fecha se cuenta con HU abiertas desde los sprints 4 al 8, representando atrasos que ponen en riesgo tanto la ejecución del sprint 9, como la entrega del requerimiento el 11/07/2024.
Ausencia de un plan general para sprints futuros: Se identificó la falta de un plan general que relacione las historias de usuario de los sprints restantes, lo que puede afectar la capacidad del equipo para anticipar necesidades y asignar recursos adecuadamente, esta solicitud se había realizado al Consorcio en reiteradas ocasiones sin obtener respuesta, solo hasta el 26/04/2024 se entregó a la DIAN e Interventoría una proyección del sprint 10 al 14.
Por lo descrito en la comunicación, solicitamos al Consorcio tomar acción y entregar un plan de acción concreto y actualizado a la ejecución actual que permita mitigar y atender los atrasos que se tengan.
Cordialmente,
Patricia Patiño
Associate Partner
Ernst & Young S.A.S."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q007,¿Qué hallazgos se identificaron en los reviews de sprint?,calidad,5,0.6021021604537964,DOC_030_RCHUNK_007,DOC_030,CNS-0418-24 INT-DATAR-Comunicado 59-Resultado Review S9-202405.pdf,COMUNICADO,5,"cuenta con HU abiertas desde los sprints 4 al 8, representando atrasos que 
ponen en riesgo tanto la ejecución del sprint 9, como la entrega del 
requerimiento el 11/07/2024. 
 
• 
Ausencia de un plan general para sprints futuros: Se identificó la falta de un 
plan general que relacione las historias de usuario de los sprints restantes, lo que 
puede afectar la capacidad del equipo para anticipar necesidades y asignar"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q008,¿Qué compromisos fueron establecidos en las actas de seguimiento?,actas_compromisos,1,0.7249405384063721,DOC_006_RCHUNK_017,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,9,"matriz de compromisos), que permita realizar seguimiento a aquellos 
compromisos que impactan directamente la completitud y liberación de los 
entregables, al igual que el alistamiento y puesta en producción de la 
herramienta. 
 
f. No se están atendiendo las observaciones realizadas por la DIAN y la 
Interventoría, ya sea en sesiones virtuales o presenciales, generando"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q008,¿Qué compromisos fueron establecidos en las actas de seguimiento?,actas_compromisos,2,0.7006876468658447,DOC_024_RCHUNK_005,DOC_024,INT_DATAR_Comunicado_33_20231226.pdf,COMUNICADO,3,"A member firm of Ernst & Young Global Limited 
 
 
 
 
seguimiento e identificar el resultado a través de la gestión de la gerencia a partir de la sesión de 
coaching dada. 
 
7. Con respecto a las sesiones relacionadas con el tema de activos de información, se hace 
importante, de parte del Consorcio, dar más lineamientos a Ana, toda vez que se habían realizado 
acuerdos previos, en los que había una revisión por parte del equipo de multinube de lo entregado 
por el Consorcio y una sesión para ver lo que ellos identificaran como diferencia en cuanto a la 
valoración. Lo anterior, dado que no todas las actividades que al respecto se generan, son 
responsabilidad del Consorcio y corresponde a la DIAN realizar el seguimiento respectivo con su 
otro proveedor. 
 
Respuesta de la Interventoría: 
 
Se aclara que la DIAN comunicó el objetivo de la sesión para la sesión de matriz de riesgos del 28 
de noviembre de 2023: que el Consorcio presentara el análisis de los activos de información 
mencionando cuáles son propios de DataR y no de Multinube. Sin embargo, lo sucedido en la 
sesión no fue esto ni nada relacionado con los trabajos o sesiones realizadas de activos de 
información. En dicha sesión el Consorcio indicó qué actividades estaban ejecutando del 
componente de seguridad de los servicios fijos, lo cual dista del objetivo de la sesión. 
 
Con respecto a los temas metodológicos y de alcance de los entregables, se realizará un refuerzo 
en el entendimiento de Ana a los respectivos temas a nivel de detalle. 
 
Respuesta de la Interventoría: 
 
Teniendo en cuenta lo mencionado por el Consorcio, se solicita que confirmen la fecha en la cual 
realizaron el refuerzo que mencionan en su comunicación. Esto con el objetivo de hacer 
seguimiento e identificar el resultado a través de la gestión de la gerencia a partir del refuerzo 
dado. 
 
9. Con respecto a los ciclos de revisión y los tiempos, si bien es cierto que se puede reforzar el 
entendimiento de la Gerente de Proyecto, Ana Cáceres, es importante que tanto la DIAN como la 
Interventoría ajusten la operativa, y se ajusten a los acuerdos metodológicos que se han previsto al"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q008,¿Qué compromisos fueron establecidos en las actas de seguimiento?,actas_compromisos,3,0.6893534064292908,DOC_006_RCHUNK_041,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,26,"A member firm of Ernst & Young Global Limited 
 
 
c. En sesiones de trabajo se ha indicado reiteradamente al Consorcio, sobre las 
falencias evidenciadas en el proceso de calidad interno, lo cual ha generado 
reprocesos en la revisión de la información asociada a temas de 
entendimiento, redacción, ortografía, forma y alineación de los contenidos 
mínimos con lo definido en el SDP. 
 
d. Las fechas comprometidas no se cumplen, a pesar de que se reitera en los 
seguimientos semanales y en los correos emitidos por la Interventoría. 
Asimismo, actualmente no se tiene una herramienta de gestión (actas y 
matriz de compromisos), que permita realizar seguimiento a aquellos 
compromisos que impactan directamente la completitud y liberación de los 
entregables, al igual que el alistamiento y puesta en producción de la 
herramienta. 
 
e. No se están atendiendo las observaciones realizadas por la DIAN y la 
Interventoría, ya sea en sesiones virtuales o presenciales, generando 
reprocesos y con ello, el incumplimiento de los tiempos definidos para el 
cierre de los productos. 
 
f. Los documentos aún no cuentan con el detalle técnico que se requiere para 
poder dar su cierre, dado que no se han realizado las profundizaciones 
requeridas por parte del Consorcio y la respectiva alineación de la 
información del documento a las características de la DIAN. Igualmente, no se 
tienen los insumos suficientes para dar cumplimiento al contenido mínimo 
definido en el SPD para la habilitación de los pagos, según lo definido 
contractualmente, ya que no se cuenta con la contratación de las 
herramientas complementarias de Azure y la implementación de las nuevas 
fuentes de información y la entrega de los dominios de información. 
 
g. No tener un plan de trabajo que considere los tiempos de revisión y ajustes de 
los entregables, generando tiempos limitados y desconocidos para la 
validación y modificación de los productos. 
 
h. Por parte del Consorcio no se han solicitado y desarrollado de manera 
oportuna las sesiones de validación y alineación de los Ola ´s requeridos con 
las áreas internas y los proyectos PETD (Multinube), lo cual ha implicado que"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q008,¿Qué compromisos fueron establecidos en las actas de seguimiento?,actas_compromisos,4,0.6739081144332886,DOC_010_RCHUNK_007,DOC_010,INT_PC_AC_Acta Seguimiento Ejecutivo_20250303.pdf,ACTA,4,"Sin embargo, la Interventoría mantiene un riesgo alto en la ejecución del contrato debido 
al historial de atrasos presentados. 
 
El Director de la DGIT, Julián Medina, manifiesta que, de acuerdo con la capacidad de 
ejecución en paralelo informada por el contratista, pero no se alcanzarían a ejecutar los 
recursos. La Directora de Interventoría complementa señalando que en una proyección 
en la que se implementen 21 requerimientos en total, se ejecutaría solo el 47% del valor 
del contrato y por ello concluye que es un hecho que efectivamente no se ejecutaría el 
valor del contrato en su totalidad. En este orden de ideas, señala que la liberación de 
los recursos implicaría una modificación contractual y para ello es necesario hacer una 
reunión con el Consorcio, en la que se revise el detalle de las causas que han provocado 
esta situación. Se aclara que, si es decisión de la DIAN hacer esa liberación, sería 
necesario hacer una proyección detallada de acuerdo con el backlog de requerimientos 
que tenga la DIAN. 
 
Johana Andrea Barragán, Asesora de la Dirección de Gestión de Impuestos, pregunta 
si los doce (12) submodelos previstos para la limpieza y depuración de la información 
del registro se correrían a través de este contrato, a lo que el Director de la DGIT, Julián 
Medina y el Director de la Dirección de Gestión de Aduanas (e), Andrés Ordoñez aclaran 
que la finalidad del proyecto de DataR es para la explotación de datos, no de migrar los 
datos. que esos modelos correrían en el DataR, lo que implica la limpieza de los datos 
en el repositorio, pero el sistema actual (Muisca) seguiría con los datos sin depurar."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q008,¿Qué compromisos fueron establecidos en las actas de seguimiento?,actas_compromisos,5,0.6683319807052612,DOC_006_RCHUNK_047,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,29,"A member firm of Ernst & Young Global Limited 
 
 
Mejora 
Fecha de cierre 
comprometida 
Estado 
Observación 
los procesos de 
gestión de datos 
 
Ent39 – Acuerdos 
operacionales – 
17/01/2023 
 
 
- 
La entrega y cierre de los productos de la “Fase 4 – 
Diseño de los procesos de gestión” 
- 
El fortalecimiento de la calidad de los productos 
emitidos por el Consorcio. 
- 
Reforzar la articulación de las empresas que hacen 
parte del Consorcio. 
- 
Fortalecer el seguimiento del proyecto a través de los 
espacios definidos en el modelo de gobierno. 
- 
Definir las plantillas de los entregable. 
- 
Revisar la relación de los entregables con otros 
entregables. 
- 
Identificar integralmente Interesados relacionados con 
el entregable. 
 
Si bien, se plantearon las actividades anteriores, a la fecha 
no se cuenta con la aceptación formal de los productos. 
 
 
4. Metodología de trabajo 
 
Como parte del proceso de selección, el SDP solicitó el desarrollo de un enfoque 
metodológico que permitiera cumplir y cubrir el alcance general del proyecto, con lo 
cual, el Consorcio incluyó en su propuesta planteamientos metodológicos en relación 
a las fases de 1- Planeación, 2 - Entendimiento y diseño de la solución, 3 - 
Habilitación de herramientas, 4 - Diseño de procesos de gestión de datos, 5 - 
Prestación de los servicios de gestión de datos, 6 - Integración con proyectos 
estratégicos de transformación, fase 7-Transferencia de conocimiento, fase 8 -
Gestión y monitoreo del proyecto y fase 9 - Cierre. Dada la ejecución del proyecto, el 
SDP y lo propuesto por el Consorcio, se ha evidenciado que los siguientes factores 
han incidido en el reiterado incumplimiento de las obligaciones y compromisos 
relacionados a lo largo de este comunicado: 
 
Metodología de implementación 
 
• 
De acuerdo con lo definido en la propuesta técnica presentada por el Consorcio, 
se menciona en el capítulo “1.7. Metodologías propuestas” como una de las 
metodologías a implementar por el Consorcio “Scrum”, en donde indican que” 
Emplea un enfoque iterativo e incremental para optimizar la previsibilidad y 
optimizar el riesgo”, lo cual supone la entrega de MVP (mínimos productos"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q009,¿Qué decisiones fueron tomadas en los comités o reuniones de seguimiento?,gobierno,1,0.650337815284729,DOC_017_RCHUNK_015,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,"Se requiere desde la interventoría, que técnicamente pueda complementar, con el entendimiento del objeto del contrato, el alcance o resultados que se querían obtener, bajo estos escenarios qué condiciones se deben dar para que la DIAN asuma un camino, con el análisis técnico y jurídico además y con un análisis muy fuerte de riesgos a la mayor brevedad porque está impactando, con eso plantearle claramente al Director de la DIAN y tomar una decisión lo antes posible, ya que se considera que el tiempo está jugando en contra lo que también es un riesgo que no se puede seguir permitiendo.
El director de la DGIT, Julián Medina, indica que la DIAN debe tomar una posición, ya sea con el contrato, el alcance y los pagos, como se está se intuye que finalmente habrá incumplimiento. La segunda opción es replantear el contrato, los hitos, los tiempos, el alcance, los pagos para sentarse a negociar con este proveedor que no ha sido el mejor. La otra opción es basada en los cambios de alcance, tiempo y pagos buscar terminar el acuerdo u otro contrato, ya sea con el mismo proveedor, en el peor escenario, o ya sea con otro proveedor, en un escenario mejorado, replanteando las condiciones. 
El director de Analítica, Guillermo Sinisterra, comenta que lo más importante es tomar la decisión más informada para blindar a la Entidad en consecuencias desde el punto de vista legal, pero también es muy importante definir cuál de todas las decisiones propuestas permiten llevar el proyecto a buen término de la manera más rápida. Entonces, aunque la interventoría no es quien toma la decisión, si se le solicita luces desde el punto de vista técnico y jurídico para llegar a una conclusión lo antes posible.
La interventoría comenta que se tienen claros todos los aspectos para emitir un concepto de si se continúa con o sin este proveedor."
